stage,kill_advantage,team_advantage,enemy_hero_0,enemy_hero_1,enemy_hero_2,enemy_hero_3,enemy_hero_4,ally_hero_0,ally_hero_1,ally_hero_2,ally_hero_3,enemy_wr_0,enemy_wr_1,enemy_wr_2,enemy_wr_3,enemy_wr_4,ally_wr_0,ally_wr_1,ally_wr_2,ally_wr_3,item_37,item_40,item_96,item_98,item_100,item_102,item_104,item_119,item_127,item_139,item_152,item_156,item_160,item_176,item_204,item_206,item_208,item_210,item_249,item_250,item_254,item_267,item_598,item_610,item_911,item_1107,item_1466,item_1806,item_1808,target_item_0,target_item_1,target_item_2,target_item_3,target_item_4,target_item_5,target_item_6,target_item_7,target_item_8
0,-0.16666666666666666,0.053995822535020555,97,14,54,30,75,26,77,19,63,0.542,0.557,0.52,0.523,0.527,0.551,0.39,0.507,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,42,63,0
1,1.0,0.053995822535020555,97,14,54,30,75,26,77,19,63,0.542,0.557,0.52,0.523,0.527,0.551,0.39,0.507,0.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,20,38,42,63,75,174
2,0.5,0.053995822535020555,97,14,54,30,75,26,77,19,63,0.542,0.557,0.52,0.523,0.527,0.551,0.39,0.507,0.56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63,75,108,174,1097,0,0,0
3,0.0,0.053995822535020555,97,14,54,30,75,26,77,19,63,0.542,0.557,0.52,0.523,0.527,0.551,0.39,0.507,0.56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37,63,75,108,160,1097,1575,0
0,0.16666666666666666,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,40,63,75,237,1123
1,-0.5,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,108,236,237,1123,0
2,0.8,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,75,108,116,170,236,0,0,0
3,-0.2,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,75,108,112,116,154,236,0,0
4,-0.1,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,108,112,116,147,154,160,162,170
5,0.375,0.11356952475540494,97,105,77,54,86,14,98,7,49,0.542,0.567,0.556,0.52,0.56,0.53,0.524,0.541,0.503,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,108,112,116,147,160,208,603,0
0,0.3333333333333333,0.17762346282618768,64,29,48,45,74,97,63,75,93,0.501,0.489,0.527,0.527,0.581,0.535,0.56,0.525,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,40,42,63,1123
1,1.3,0.17762346282618768,64,29,48,45,74,97,63,75,93,0.501,0.489,0.527,0.527,0.581,0.535,0.56,0.525,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,40,63,236,0,0,0
2,0.6,0.17762346282618768,64,29,48,45,74,97,63,75,93,0.501,0.489,0.527,0.527,0.581,0.535,0.56,0.525,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,14,20,63,96,160,236,0
3,-0.5,0.17762346282618768,64,29,48,45,74,97,63,75,93,0.501,0.489,0.527,0.527,0.581,0.535,0.56,0.525,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,63,96,160,236,0,0
0,-0.3333333333333333,-0.07024942847096183,114,28,1,13,97,29,121,34,8,0.515,0.59,0.64,0.54,0.542,0.557,0.545,0.507,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,1123,0
1,0.5,-0.07024942847096183,114,28,1,13,97,29,121,34,8,0.515,0.59,0.64,0.54,0.542,0.557,0.545,0.507,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,174,1123,0,0,0,0
2,0.8,-0.07024942847096183,114,28,1,13,97,29,121,34,8,0.515,0.59,0.64,0.54,0.542,0.557,0.545,0.507,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,63,75,108,139,174,0,0
3,2.0,-0.07024942847096183,114,28,1,13,97,29,121,34,8,0.515,0.59,0.64,0.54,0.542,0.557,0.545,0.507,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,108,139,174,0,0,0
0,0.0,0.019027562198337122,72,64,74,51,98,27,53,129,86,0.618,0.501,0.581,0.575,0.488,0.586,0.528,0.509,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,29,42,63,75,0,0,0
1,1.1,0.019027562198337122,72,64,74,51,98,27,53,129,86,0.618,0.501,0.581,0.575,0.488,0.586,0.528,0.509,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,174,0,0,0,0,0
2,1.2,0.019027562198337122,72,64,74,51,98,27,53,129,86,0.618,0.501,0.581,0.575,0.488,0.586,0.528,0.509,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,75,108,174,1097,0,0,0
3,0.0,0.019027562198337122,72,64,74,51,98,27,53,129,86,0.618,0.501,0.581,0.575,0.488,0.586,0.528,0.509,0.539,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63,75,108,603,1097,0,0,0,0
0,0.3333333333333333,0.057336369394986875,32,72,62,100,61,85,60,64,93,0.541,0.618,0.55,0.539,0.622,0.548,0.552,0.551,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,29,40,42,63,75,0,0
1,0.5,0.057336369394986875,32,72,62,100,61,85,60,64,93,0.541,0.618,0.55,0.539,0.622,0.548,0.552,0.551,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,38,40,42,63,75,236
2,0.6,0.057336369394986875,32,72,62,100,61,85,60,64,93,0.541,0.618,0.55,0.539,0.622,0.548,0.552,0.551,0.508,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,40,63,75,98,108,236,0
3,0.2,0.057336369394986875,32,72,62,100,61,85,60,64,93,0.541,0.618,0.55,0.539,0.622,0.548,0.552,0.551,0.508,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,40,63,75,98,108,236,0
0,0.16666666666666666,0.08568064612213755,44,52,97,50,3,63,93,14,68,0.587,0.524,0.542,0.497,0.577,0.56,0.508,0.53,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,29,42,63,0,0,0,0
1,0.5,0.08568064612213755,44,52,97,50,3,63,93,14,68,0.587,0.524,0.542,0.497,0.577,0.56,0.508,0.53,0.573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,42,63,236,0,0,0,0
2,0.5,0.08568064612213755,44,52,97,50,3,63,93,14,68,0.587,0.524,0.542,0.497,0.577,0.56,0.508,0.53,0.573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,63,108,174,236,0,0,0
3,1.3333333333333333,0.08568064612213755,44,52,97,50,3,63,93,14,68,0.587,0.524,0.542,0.497,0.577,0.56,0.508,0.53,0.573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63,108,143,162,174,208,236,1097
0,-0.3333333333333333,0.24411290099698535,100,63,53,83,6,2,99,37,30,0.539,0.54,0.587,0.575,0.513,0.559,0.508,0.595,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,0,0
1,-0.2,0.24411290099698535,100,63,53,83,6,2,99,37,30,0.539,0.54,0.587,0.575,0.513,0.559,0.508,0.595,0.595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,16,63,75,206,0,0,0,0
2,0.8,0.24411290099698535,100,63,53,83,6,2,99,37,30,0.539,0.54,0.587,0.575,0.513,0.559,0.508,0.595,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,16,63,75,108,174,206,0,0
3,0.7142857142857143,0.24411290099698535,100,63,53,83,6,2,99,37,30,0.539,0.54,0.587,0.575,0.513,0.559,0.508,0.595,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,63,75,108,160,174,206,1097
0,1.0,-0.10044621866537806,7,2,5,1,27,97,50,101,114,0.469,0.522,0.505,0.64,0.538,0.535,0.577,0.503,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.3,-0.10044621866537806,7,2,5,1,27,97,50,101,114,0.469,0.522,0.505,0.64,0.538,0.535,0.577,0.503,0.485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,38,63,75,206,236,0,0
2,1.8,-0.10044621866537806,7,2,5,1,27,97,50,101,114,0.469,0.522,0.505,0.64,0.538,0.535,0.577,0.503,0.485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,143,160,206,236,0
3,1.0,-0.10044621866537806,7,2,5,1,27,97,50,101,114,0.469,0.522,0.505,0.64,0.538,0.535,0.577,0.503,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,160,206,208,236,0,0,0,0
0,0.3333333333333333,-0.06287891774079446,74,71,14,135,1,129,63,112,73,0.581,0.508,0.557,0.488,0.64,0.509,0.56,0.586,0.529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,1575
1,0.1,-0.06287891774079446,74,71,14,135,1,129,63,112,73,0.581,0.508,0.557,0.488,0.64,0.509,0.56,0.586,0.529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,63,75,174,0,0,0,0,0
2,1.3333333333333333,-0.06287891774079446,74,71,14,135,1,129,63,112,73,0.581,0.508,0.557,0.488,0.64,0.509,0.56,0.586,0.529,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,63,75,108,174,1097,0,0,0
0,-0.3333333333333333,-0.0024138435520884016,70,42,40,13,60,16,112,19,63,0.549,0.475,0.567,0.54,0.515,0.52,0.586,0.507,0.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,237
1,0.3,-0.0024138435520884016,70,42,40,13,60,16,112,19,63,0.549,0.475,0.567,0.54,0.515,0.52,0.586,0.507,0.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,147,170,0,0,0
2,1.6666666666666667,-0.0024138435520884016,70,42,40,13,60,16,112,19,63,0.549,0.475,0.567,0.54,0.515,0.52,0.586,0.507,0.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,108,147,174,0,0
0,-0.6666666666666666,0.05365580130770953,72,39,135,3,100,87,60,41,37,0.618,0.572,0.488,0.577,0.539,0.542,0.552,0.486,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,38,42,63,73,75
1,1.1,0.05365580130770953,72,39,135,3,100,87,60,41,37,0.618,0.572,0.488,0.577,0.539,0.542,0.552,0.486,0.595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,38,42,63,73,75,147,170
2,1.2,0.05365580130770953,72,39,135,3,100,87,60,41,37,0.618,0.572,0.488,0.577,0.539,0.542,0.552,0.486,0.595,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,32,63,73,75,108,139,147
3,0.2222222222222222,0.05365580130770953,72,39,135,3,100,87,60,41,37,0.618,0.572,0.488,0.577,0.539,0.542,0.552,0.486,0.595,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,73,75,108,139,147,160,0,0
0,0.3333333333333333,0.04103056278737771,19,84,39,26,135,104,14,70,63,0.536,0.579,0.572,0.539,0.488,0.572,0.53,0.534,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,0,0
1,0.2,0.04103056278737771,19,84,39,26,135,104,14,70,63,0.536,0.579,0.572,0.539,0.488,0.572,0.53,0.534,0.56,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,16,20,42,63,174,0
2,0.7,0.04103056278737771,19,84,39,26,135,104,14,70,63,0.536,0.579,0.572,0.539,0.488,0.572,0.53,0.534,0.56,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,16,20,63,108,174,0
3,1.7,0.04103056278737771,19,84,39,26,135,104,14,70,63,0.536,0.579,0.572,0.539,0.488,0.572,0.53,0.534,0.56,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,20,63,108,162,174,603,1097
0,0.6666666666666666,0.09513732007931752,50,51,86,19,39,47,14,129,1,0.497,0.575,0.56,0.536,0.572,0.513,0.53,0.509,0.531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,42,63,75
1,-0.2,0.09513732007931752,50,51,86,19,39,47,14,129,1,0.497,0.575,0.56,0.536,0.572,0.513,0.53,0.509,0.531,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,206,236,0,0,0,0
2,0.2,0.09513732007931752,50,51,86,19,39,47,14,129,1,0.497,0.575,0.56,0.536,0.572,0.513,0.53,0.509,0.531,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,63,75,160,206,236,1575,0
3,0.8571428571428571,0.09513732007931752,50,51,86,19,39,47,14,129,1,0.497,0.575,0.56,0.536,0.572,0.513,0.53,0.509,0.531,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63,75,108,143,160,206,236,0
0,0.3333333333333333,-0.08570468059908487,17,93,14,36,62,97,63,44,102,0.605,0.544,0.557,0.507,0.55,0.535,0.56,0.483,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,75,0,0
1,0.2,-0.08570468059908487,17,93,14,36,62,97,63,44,102,0.605,0.544,0.557,0.507,0.55,0.535,0.56,0.483,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,20,63,75,174,0,0,0,0
2,1.3,-0.08570468059908487,17,93,14,36,62,97,63,44,102,0.605,0.544,0.557,0.507,0.55,0.535,0.56,0.483,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,75,108,174,1097,0,0,0
3,1.2,-0.08570468059908487,17,93,14,36,62,97,63,44,102,0.605,0.544,0.557,0.507,0.55,0.535,0.56,0.483,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,75,108,603,1097,0,0,0
0,-0.16666666666666666,-0.02218389026659251,62,70,114,22,2,27,54,75,97,0.55,0.549,0.515,0.567,0.522,0.586,0.59,0.525,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,25,29,42,63,75
1,0.0,-0.02218389026659251,62,70,114,22,2,27,54,75,97,0.55,0.549,0.515,0.567,0.522,0.586,0.59,0.525,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,63,75,174,0,0,0
2,1.7,-0.02218389026659251,62,70,114,22,2,27,54,75,97,0.55,0.549,0.515,0.567,0.522,0.586,0.59,0.525,0.535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,63,75,108,160,174,0
3,1.75,-0.02218389026659251,62,70,114,22,2,27,54,75,97,0.55,0.549,0.515,0.567,0.522,0.586,0.59,0.525,0.535,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,160,174,1097,0
0,0.6666666666666666,-0.0432713770214086,126,96,37,27,70,26,129,35,22,0.591,0.54,0.498,0.538,0.549,0.551,0.509,0.505,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,42,0,0,0,0,0
1,1.5,-0.0432713770214086,126,96,37,27,70,26,129,35,22,0.591,0.54,0.498,0.538,0.549,0.551,0.509,0.505,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,20,29,42,63,75,174
2,-0.5,-0.0432713770214086,126,96,37,27,70,26,129,35,22,0.591,0.54,0.498,0.538,0.549,0.551,0.509,0.505,0.553,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11,20,42,63,75,174,1097,0
3,1.5,-0.0432713770214086,126,96,37,27,70,26,129,35,22,0.591,0.54,0.498,0.538,0.549,0.551,0.509,0.505,0.553,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,32,42,63,75,108,139,603,1097
0,-0.6666666666666666,0.044857471962720386,101,74,121,120,97,29,54,22,52,0.598,0.581,0.55,0.56,0.542,0.557,0.59,0.553,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,42,75,1123,1575,0
1,0.9,0.044857471962720386,101,74,121,120,97,29,54,22,52,0.598,0.581,0.55,0.56,0.542,0.557,0.59,0.553,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,29,40,63,75,174,1123,0
2,1.7,0.044857471962720386,101,74,121,120,97,29,54,22,52,0.598,0.581,0.55,0.56,0.542,0.557,0.59,0.553,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,40,63,75,108,174,1097,0
3,0.0,0.044857471962720386,101,74,121,120,97,29,54,22,52,0.598,0.581,0.55,0.56,0.542,0.557,0.59,0.553,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,39,42,0,0
1,0.1,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,63,174,0,0
2,-0.4,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,63,108,174,1097,0,0
3,0.7,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,63,96,108,603,1097,0
4,-0.5,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,20,42,63,96,108,116,603,1097,0
5,0.0,-0.07838465786302784,100,50,68,56,129,71,39,53,21,0.539,0.497,0.47,0.585,0.585,0.558,0.482,0.528,0.536,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,48,63,96,108,116,603,1097,0,0
0,-0.3333333333333333,0.01971517672472123,93,14,53,86,22,121,75,19,41,0.544,0.557,0.587,0.56,0.567,0.545,0.525,0.507,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,42,63,0,0,0,0
1,0.1,0.01971517672472123,93,14,53,86,22,121,75,19,41,0.544,0.557,0.587,0.56,0.567,0.545,0.525,0.507,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,174,0,0,0,0,0
2,0.2,0.01971517672472123,93,14,53,86,22,121,75,19,41,0.544,0.557,0.587,0.56,0.567,0.545,0.525,0.507,0.486,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,108,174,1097,0,0,0
3,0.7,0.01971517672472123,93,14,53,86,22,121,75,19,41,0.544,0.557,0.587,0.56,0.567,0.545,0.525,0.507,0.486,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,63,96,108,603,1097,0,0
4,1.6666666666666667,0.01971517672472123,93,14,53,86,22,121,75,19,41,0.544,0.557,0.587,0.56,0.567,0.545,0.525,0.507,0.486,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,63,96,108,160,603,1097,0,0
0,-0.16666666666666666,-0.10073520173348927,97,136,61,2,50,80,91,38,30,0.542,0.576,0.622,0.522,0.497,0.545,0.559,0.498,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,42,75,0,0,0
1,0.1,-0.10073520173348927,97,136,61,2,50,80,91,38,30,0.542,0.576,0.622,0.522,0.497,0.545,0.559,0.498,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,63,75,170,0,0,0,0
2,0.5,-0.10073520173348927,97,136,61,2,50,80,91,38,30,0.542,0.576,0.622,0.522,0.497,0.545,0.559,0.498,0.595,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,63,75,108,147,170,0,0,0
3,2.5,-0.10073520173348927,97,136,61,2,50,80,91,38,30,0.542,0.576,0.622,0.522,0.497,0.545,0.559,0.498,0.595,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,63,75,108,139,147,0,0,0
0,0.0,-0.0245324640433342,135,14,106,44,107,68,108,93,26,0.488,0.557,0.59,0.587,0.592,0.573,0.595,0.508,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,42,63,75
1,0.3,-0.0245324640433342,135,14,106,44,107,68,108,93,26,0.488,0.557,0.59,0.587,0.592,0.573,0.595,0.508,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,38,42,63,75,139,0
2,0.6,-0.0245324640433342,135,14,106,44,107,68,108,93,26,0.488,0.557,0.59,0.587,0.592,0.573,0.595,0.508,0.551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,16,63,75,108,139,170,0,0
3,1.6666666666666667,-0.0245324640433342,135,14,106,44,107,68,108,93,26,0.488,0.557,0.59,0.587,0.592,0.573,0.595,0.508,0.551,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,16,37,63,75,108,139,147,0
0,0.0,0.1043360208454498,63,50,53,2,19,86,44,60,68,0.54,0.497,0.587,0.522,0.536,0.539,0.483,0.552,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,25,29,42,63,75
